search_id,event_type,search_text,search_text_norm,search_url,datetime_local,date,year,quarter,semester,month,month_name,year_month,week_of_year,day,hour,minute,weekday_num,weekday,weekday_short,is_weekend,part_of_week,time_band_5,time_band_display,search_length,n_words,has_number,is_question_like,language_guess,format_auto,search_count_term,is_repeat_search,search_rank_in_term,is_first_time_search,searches_that_day,searches_that_day_band,premium_start_date,premium_period,premium_period_display,topic_final
1462,youtube_search,rodgers throws dan patrick,rodgers throws dan patrick,https://www.youtube.com/results?search_query=rodgers+throws+dan+patrick,2018-02-25 20:55:52,2018-02-25,2018,Q1,S1,2,febrero,2018-02,8,25,20,55,6,domingo,dom,True,fin de semana,noche,Noche,26,4,False,False,unknown,other,1,False,1,True,2,2,2024-06-24,pre_premium,Antes de Premium,deportes
1463,youtube_search,dragon ball super 128 sub español,dragon ball super 128 sub espanol,https://www.youtube.com/results?search_query=dragon+ball+super+128+sub+espa%C3%B1ol,2018-02-25 23:44:19,2018-02-25,2018,Q1,S1,2,febrero,2018-02,8,25,23,44,6,domingo,dom,True,fin de semana,noche,Noche,33,6,True,False,unknown,other,2,True,2,False,2,2,2024-06-24,pre_premium,Antes de Premium,series / tv / cine / anime
1464,youtube_search,joe weller,joe weller,https://www.youtube.com/results?search_query=joe+weller,2018-02-26 00:05:54,2018-02-26,2018,Q1,S1,2,febrero,2018-02,9,26,0,5,0,lunes,lun,False,entre semana,madrugada,Madrugada,10,2,False,False,unknown,other,2,True,2,False,2,2,2024-06-24,pre_premium,Antes de Premium,entretenimiento digital
1465,youtube_search,dragon ball super capitulo 129 sub español,dragon ball super capitulo 129 sub espanol,https://www.youtube.com/results?search_query=dragon+ball+super+capitulo+129+sub+espa%C3%B1ol,2018-02-26 00:51:17,2018-02-26,2018,Q1,S1,2,febrero,2018-02,9,26,0,51,0,lunes,lun,False,entre semana,madrugada,Madrugada,42,7,True,False,unknown,series / tv,2,True,1,True,2,2,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
1466,youtube_search,jake paul,jake paul,https://www.youtube.com/results?search_query=jake+paul,2018-02-27 00:51:01,2018-02-27,2018,Q1,S1,2,febrero,2018-02,9,27,0,51,1,martes,mar,False,entre semana,madrugada,Madrugada,9,2,False,False,unknown,other,35,True,24,False,3,2,2024-06-24,pre_premium,Antes de Premium,entretenimiento digital
1467,youtube_search,zaza pachulia westbrook,zaza pachulia westbrook,https://www.youtube.com/results?search_query=zaza+pachulia+westbrook,2018-02-27 01:08:55,2018-02-27,2018,Q1,S1,2,febrero,2018-02,9,27,1,8,1,martes,mar,False,entre semana,madrugada,Madrugada,23,3,False,False,unknown,other,1,False,1,True,3,2,2024-06-24,pre_premium,Antes de Premium,deportes
1468,youtube_search,la casa winchester,la casa winchester,https://www.youtube.com/results?search_query=la+casa+winchester,2018-02-27 23:54:13,2018-02-27,2018,Q1,S1,2,febrero,2018-02,9,27,23,54,1,martes,mar,False,entre semana,noche,Noche,18,3,False,False,unknown,other,1,False,1,True,3,1,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
1469,youtube_search,ricegum,ricegum,https://www.youtube.com/results?search_query=ricegum,2018-03-01 13:56:09,2018-03-01,2018,Q1,S1,3,marzo,2018-03,9,1,13,56,3,jueves,jue,False,entre semana,mediodía,Mediodía,7,1,False,False,unknown,other,6,True,4,False,1,1,2024-06-24,pre_premium,Antes de Premium,entretenimiento digital
1470,youtube_search,dragon ball super capitulo 129 sub español,dragon ball super capitulo 129 sub espanol,https://www.youtube.com/results?search_query=dragon+ball+super+capitulo+129+sub+espa%C3%B1ol,2018-03-04 12:03:18,2018-03-04,2018,Q1,S1,3,marzo,2018-03,9,4,12,3,6,domingo,dom,True,fin de semana,mediodía,Mediodía,42,7,True,False,unknown,series / tv,2,True,2,False,2,1,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
1471,youtube_search,the spectacular spiderman,the spectacular spiderman,https://www.youtube.com/results?search_query=the+spectacular+spiderman,2018-03-04 23:30:34,2018-03-04,2018,Q1,S1,3,marzo,2018-03,9,4,23,30,6,domingo,dom,True,fin de semana,noche,Noche,25,3,False,False,english,other,1,False,1,True,2,1,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
1472,youtube_search,johnny sins,johnny sins,https://www.youtube.com/results?search_query=johnny+sins,2018-03-06 13:26:27,2018-03-06,2018,Q1,S1,3,marzo,2018-03,10,6,13,26,1,martes,mar,False,entre semana,mediodía,Mediodía,11,2,False,False,unknown,other,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,adultos / sensual
1473,youtube_search,dbs 130 sub español completo,dbs 130 sub espanol completo,https://www.youtube.com/results?search_query=dbs+130+sub+espa%C3%B1ol+completo,2018-03-07 00:05:49,2018-03-07,2018,Q1,S1,3,marzo,2018-03,10,7,0,5,2,miércoles,mié,False,entre semana,madrugada,Madrugada,28,5,True,False,unknown,other,1,False,1,True,2,1,2024-06-24,pre_premium,Antes de Premium,series / tv / cine / anime
1474,youtube_search,baker mayfield police,baker mayfield police,https://www.youtube.com/results?search_query=baker+mayfield+police,2018-03-07 17:46:02,2018-03-07,2018,Q1,S1,3,marzo,2018-03,10,7,17,46,2,miércoles,mié,False,entre semana,tarde,Tarde,21,3,False,False,unknown,other,1,False,1,True,2,1,2024-06-24,pre_premium,Antes de Premium,deportes
1475,youtube_search,numbers song,numbers song,https://www.youtube.com/results?search_query=numbers+song,2018-03-10 19:27:52,2018-03-10,2018,Q1,S1,3,marzo,2018-03,10,10,19,27,5,sábado,sáb,True,fin de semana,tarde,Tarde,12,2,False,False,unknown,music,1,False,1,True,2,2,2024-06-24,pre_premium,Antes de Premium,música
1476,youtube_search,logan paul,logan paul,https://www.youtube.com/results?search_query=logan+paul,2018-03-10 19:28:22,2018-03-10,2018,Q1,S1,3,marzo,2018-03,10,10,19,28,5,sábado,sáb,True,fin de semana,tarde,Tarde,10,2,False,False,unknown,other,12,True,10,False,2,2,2024-06-24,pre_premium,Antes de Premium,entretenimiento digital
1477,youtube_search,how to find father gascoigne,how to find father gascoigne,https://www.youtube.com/results?search_query=how+to+find+father+gascoigne,2018-03-11 02:18:53,2018-03-11,2018,Q1,S1,3,marzo,2018-03,10,11,2,18,6,domingo,dom,True,fin de semana,madrugada,Madrugada,28,5,False,True,english,tutorial / explainer,1,False,1,True,4,1,2024-06-24,pre_premium,Antes de Premium,tutorial / educación
1478,youtube_search,historia bloodborne,historia bloodborne,https://www.youtube.com/results?search_query=historia+bloodborne,2018-03-11 14:26:54,2018-03-11,2018,Q1,S1,3,marzo,2018-03,10,11,14,26,6,domingo,dom,True,fin de semana,mediodía,Mediodía,19,2,False,False,unknown,other,1,False,1,True,4,1,2024-06-24,pre_premium,Antes de Premium,gaming
1479,youtube_search,explicación historia bloodborne,explicacion historia bloodborne,https://www.youtube.com/results?search_query=explicaci%C3%B3n+historia+bloodborne,2018-03-11 15:16:26,2018-03-11,2018,Q1,S1,3,marzo,2018-03,10,11,15,16,6,domingo,dom,True,fin de semana,tarde,Tarde,31,3,False,False,unknown,other,2,True,1,True,4,2,2024-06-24,pre_premium,Antes de Premium,gaming
1480,youtube_search,explicación historia bloodborne,explicacion historia bloodborne,https://www.youtube.com/results?search_query=explicaci%C3%B3n+historia+bloodborne,2018-03-11 17:28:24,2018-03-11,2018,Q1,S1,3,marzo,2018-03,10,11,17,28,6,domingo,dom,True,fin de semana,tarde,Tarde,31,3,False,False,unknown,other,2,True,2,False,4,2,2024-06-24,pre_premium,Antes de Premium,gaming
1481,youtube_search,ign bloodborne,ign bloodborne,https://www.youtube.com/results?search_query=ign+bloodborne,2018-03-12 00:42:22,2018-03-12,2018,Q1,S1,3,marzo,2018-03,11,12,0,42,0,lunes,lun,False,entre semana,madrugada,Madrugada,14,2,False,False,unknown,other,1,False,1,True,6,1,2024-06-24,pre_premium,Antes de Premium,gaming
1482,youtube_search,final dragon ball z,final dragon ball z,https://www.youtube.com/results?search_query=final+dragon+ball+z,2018-03-12 23:39:53,2018-03-12,2018,Q1,S1,3,marzo,2018-03,11,12,23,39,0,lunes,lun,False,entre semana,noche,Noche,19,4,False,False,unknown,other,1,False,1,True,6,5,2024-06-24,pre_premium,Antes de Premium,series / tv / cine / anime
1483,youtube_search,dragon ball z explication,dragon ball z explication,https://www.youtube.com/results?search_query=dragon+ball+z+explication,2018-03-12 23:40:09,2018-03-12,2018,Q1,S1,3,marzo,2018-03,11,12,23,40,0,lunes,lun,False,entre semana,noche,Noche,25,4,False,False,unknown,other,1,False,1,True,6,5,2024-06-24,pre_premium,Antes de Premium,series / tv / cine / anime
1484,youtube_search,dragon ball z explicacion,dragon ball z explicacion,https://www.youtube.com/results?search_query=dragon+ball+z+explicacion,2018-03-12 23:40:15,2018-03-12,2018,Q1,S1,3,marzo,2018-03,11,12,23,40,0,lunes,lun,False,entre semana,noche,Noche,25,4,False,False,unknown,other,1,False,1,True,6,5,2024-06-24,pre_premium,Antes de Premium,series / tv / cine / anime
1485,youtube_search,Final dragon ball z explicacin,final dragon ball z explicacin,https://www.youtube.com/results?search_query=Final+dragon+ball+z+explicacin,2018-03-12 23:40:35,2018-03-12,2018,Q1,S1,3,marzo,2018-03,11,12,23,40,0,lunes,lun,False,entre semana,noche,Noche,30,5,False,False,unknown,other,1,False,1,True,6,5,2024-06-24,pre_premium,Antes de Premium,series / tv / cine / anime
1486,youtube_search,Final dragon ball z explicación,final dragon ball z explicacion,https://www.youtube.com/results?search_query=Final+dragon+ball+z+explicaci%C3%B3n,2018-03-12 23:40:56,2018-03-12,2018,Q1,S1,3,marzo,2018-03,11,12,23,40,0,lunes,lun,False,entre semana,noche,Noche,31,5,False,False,unknown,other,1,False,1,True,6,5,2024-06-24,pre_premium,Antes de Premium,series / tv / cine / anime
1487,youtube_search,top comics,top comics,https://www.youtube.com/results?search_query=top+comics,2018-03-13 13:15:44,2018-03-13,2018,Q1,S1,3,marzo,2018-03,11,13,13,15,1,martes,mar,False,entre semana,mediodía,Mediodía,10,2,False,False,unknown,other,1,False,1,True,3,1,2024-06-24,pre_premium,Antes de Premium,entretenimiento / internet
1488,youtube_search,ricegum,ricegum,https://www.youtube.com/results?search_query=ricegum,2018-03-13 22:56:42,2018-03-13,2018,Q1,S1,3,marzo,2018-03,11,13,22,56,1,martes,mar,False,entre semana,noche,Noche,7,1,False,False,unknown,other,6,True,5,False,3,2,2024-06-24,pre_premium,Antes de Premium,entretenimiento digital
1489,youtube_search,doomsday clock,doomsday clock,https://www.youtube.com/results?search_query=doomsday+clock,2018-03-13 23:23:19,2018-03-13,2018,Q1,S1,3,marzo,2018-03,11,13,23,23,1,martes,mar,False,entre semana,noche,Noche,14,2,False,False,unknown,other,1,False,1,True,3,2,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
1490,youtube_search,Juju,juju,https://www.youtube.com/results?search_query=Juju,2018-03-17 16:24:33,2018-03-17,2018,Q1,S1,3,marzo,2018-03,11,17,16,24,5,sábado,sáb,True,fin de semana,tarde,Tarde,4,1,False,False,unknown,other,1,False,1,True,6,1,2024-06-24,pre_premium,Antes de Premium,entretenimiento / internet
1491,youtube_search,Dragon ball super,dragon ball super,https://www.youtube.com/results?search_query=Dragon+ball+super,2018-03-17 22:07:39,2018-03-17,2018,Q1,S1,3,marzo,2018-03,11,17,22,7,5,sábado,sáb,True,fin de semana,noche,Noche,17,3,False,False,unknown,other,1,False,1,True,6,5,2024-06-24,pre_premium,Antes de Premium,series / tv / cine / anime
1492,youtube_search,dragon ball super capitulo 130,dragon ball super capitulo 130,https://www.youtube.com/results?search_query=dragon+ball+super+capitulo+130,2018-03-17 22:22:53,2018-03-17,2018,Q1,S1,3,marzo,2018-03,11,17,22,22,5,sábado,sáb,True,fin de semana,noche,Noche,30,5,True,False,unknown,series / tv,1,False,1,True,6,5,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
1493,youtube_search,dragon ball super capitulo 130 sub español,dragon ball super capitulo 130 sub espanol,https://www.youtube.com/results?search_query=dragon+ball+super+capitulo+130+sub+espa%C3%B1ol,2018-03-17 22:23:59,2018-03-17,2018,Q1,S1,3,marzo,2018-03,11,17,22,23,5,sábado,sáb,True,fin de semana,noche,Noche,42,7,True,False,unknown,series / tv,2,True,1,True,6,5,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
1494,youtube_search,dragon ball super capitulo 130 sub español,dragon ball super capitulo 130 sub espanol,https://www.youtube.com/results?search_query=dragon+ball+super+capitulo+130+sub+espa%C3%B1ol,2018-03-17 23:15:45,2018-03-17,2018,Q1,S1,3,marzo,2018-03,11,17,23,15,5,sábado,sáb,True,fin de semana,noche,Noche,42,7,True,False,unknown,series / tv,2,True,2,False,6,5,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
1495,youtube_search,dragon ball super capitulo 130 sub english,dragon ball super capitulo 130 sub english,https://www.youtube.com/results?search_query=dragon+ball+super+capitulo+130+sub+english,2018-03-17 23:26:55,2018-03-17,2018,Q1,S1,3,marzo,2018-03,11,17,23,26,5,sábado,sáb,True,fin de semana,noche,Noche,42,7,True,False,unknown,series / tv,1,False,1,True,6,5,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
1496,youtube_search,usa hockey,usa hockey,https://www.youtube.com/results?search_query=usa+hockey,2018-03-18 01:04:22,2018-03-18,2018,Q1,S1,3,marzo,2018-03,11,18,1,4,6,domingo,dom,True,fin de semana,madrugada,Madrugada,10,2,False,False,unknown,other,1,False,1,True,3,2,2024-06-24,pre_premium,Antes de Premium,deportes
1497,youtube_search,usa hockey olympics 2018,usa hockey olympics 2018,https://www.youtube.com/results?search_query=usa+hockey+olympics+2018,2018-03-18 01:04:36,2018-03-18,2018,Q1,S1,3,marzo,2018-03,11,18,1,4,6,domingo,dom,True,fin de semana,madrugada,Madrugada,24,4,True,False,unknown,other,1,False,1,True,3,2,2024-06-24,pre_premium,Antes de Premium,deportes
1498,youtube_search,faze rug,faze rug,https://www.youtube.com/results?search_query=faze+rug,2018-03-18 15:33:03,2018-03-18,2018,Q1,S1,3,marzo,2018-03,11,18,15,33,6,domingo,dom,True,fin de semana,tarde,Tarde,8,2,False,False,unknown,other,1,False,1,True,3,1,2024-06-24,pre_premium,Antes de Premium,gaming
1499,youtube_search,yisustv,yisustv,https://www.youtube.com/results?search_query=yisustv,2018-03-19 10:28:50,2018-03-19,2018,Q1,S1,3,marzo,2018-03,12,19,10,28,0,lunes,lun,False,entre semana,mañana,Mañana,7,1,False,False,unknown,other,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,entretenimiento / internet
1500,youtube_search,faze censor,faze censor,https://www.youtube.com/results?search_query=faze+censor,2018-03-20 12:05:06,2018-03-20,2018,Q1,S1,3,marzo,2018-03,12,20,12,5,1,martes,mar,False,entre semana,mediodía,Mediodía,11,2,False,False,unknown,other,4,True,2,False,1,1,2024-06-24,pre_premium,Antes de Premium,gaming
1501,youtube_search,Last chance u season 2 qb,last chance u season 2 qb,https://www.youtube.com/results?search_query=Last+chance+u+season+2+qb,2018-03-21 00:32:33,2018-03-21,2018,Q1,S1,3,marzo,2018-03,12,21,0,32,2,miércoles,mié,False,entre semana,madrugada,Madrugada,25,6,True,False,unknown,series / tv,1,False,1,True,6,3,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
1502,youtube_search,de andre johnson highlights,de andre johnson highlights,https://www.youtube.com/results?search_query=de+andre+johnson+highlights,2018-03-21 00:32:49,2018-03-21,2018,Q1,S1,3,marzo,2018-03,12,21,0,32,2,miércoles,mié,False,entre semana,madrugada,Madrugada,27,4,False,False,unknown,other,1,False,1,True,6,3,2024-06-24,pre_premium,Antes de Premium,deportes
1503,youtube_search,de'andre johnson punches woman,de andre johnson punches woman,https://www.youtube.com/results?search_query=de%27andre+johnson+punches+woman,2018-03-21 00:32:56,2018-03-21,2018,Q1,S1,3,marzo,2018-03,12,21,0,32,2,miércoles,mié,False,entre semana,madrugada,Madrugada,30,4,False,False,unknown,other,1,False,1,True,6,3,2024-06-24,pre_premium,Antes de Premium,deportes
1504,youtube_search,pew de pie,pew de pie,https://www.youtube.com/results?search_query=pew+de+pie,2018-03-21 13:29:13,2018-03-21,2018,Q1,S1,3,marzo,2018-03,12,21,13,29,2,miércoles,mié,False,entre semana,mediodía,Mediodía,10,3,False,False,unknown,other,3,True,3,False,6,1,2024-06-24,pre_premium,Antes de Premium,entretenimiento digital
1505,youtube_search,Patada crismanich a grego,patada crismanich a grego,https://www.youtube.com/results?search_query=Patada+crismanich+a+grego,2018-03-21 17:52:30,2018-03-21,2018,Q1,S1,3,marzo,2018-03,12,21,17,52,2,miércoles,mié,False,entre semana,tarde,Tarde,25,4,False,False,unknown,other,1,False,1,True,6,2,2024-06-24,pre_premium,Antes de Premium,deportes
1506,youtube_search,Patada crismanich a grego rosello,patada crismanich a grego rosello,https://www.youtube.com/results?search_query=Patada+crismanich+a+grego+rosello,2018-03-21 17:52:45,2018-03-21,2018,Q1,S1,3,marzo,2018-03,12,21,17,52,2,miércoles,mié,False,entre semana,tarde,Tarde,33,5,False,False,unknown,other,1,False,1,True,6,2,2024-06-24,pre_premium,Antes de Premium,deportes
1507,youtube_search,kam chancellor vs vernon davis,kam chancellor vs vernon davis,https://www.youtube.com/results?search_query=kam+chancellor+vs+vernon+davis,2018-03-22 23:15:03,2018-03-22,2018,Q1,S1,3,marzo,2018-03,12,22,23,15,3,jueves,jue,False,entre semana,noche,Noche,30,5,False,False,unknown,other,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,compras / producto
1508,youtube_search,gallardo se olvida el nombre de sus hijos,gallardo se olvida el nombre de sus hijos,https://www.youtube.com/results?search_query=gallardo+se+olvida+el+nombre+de+sus+hijos,2018-03-26 14:41:34,2018-03-26,2018,Q1,S1,3,marzo,2018-03,13,26,14,41,0,lunes,lun,False,entre semana,mediodía,Mediodía,41,8,False,False,unknown,other,3,True,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,deportes
1509,youtube_search,lynch highlights,lynch highlights,https://www.youtube.com/results?search_query=lynch+highlights,2018-03-28 16:10:06,2018-03-28,2018,Q1,S1,3,marzo,2018-03,13,28,16,10,2,miércoles,mié,False,entre semana,tarde,Tarde,16,2,False,False,unknown,other,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,deportes
1510,youtube_search,trailer Los increíbles 2,trailer los increibles 2,https://www.youtube.com/results?search_query=trailer+Los+incre%C3%ADbles+2,2018-03-30 11:04:45,2018-03-30,2018,Q1,S1,3,marzo,2018-03,13,30,11,4,4,viernes,vie,False,entre semana,mañana,Mañana,24,4,True,False,unknown,tech,1,False,1,True,4,4,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
1511,youtube_search,trailer los increibles 2 español latino,trailer los increibles 2 espanol latino,https://www.youtube.com/results?search_query=trailer+los+increibles+2+espa%C3%B1ol+latino,2018-03-30 11:09:42,2018-03-30,2018,Q1,S1,3,marzo,2018-03,13,30,11,9,4,viernes,vie,False,entre semana,mañana,Mañana,39,6,True,False,unknown,tech,1,False,1,True,4,4,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
1512,youtube_search,trailer los increibles 2 español latinonew,trailer los increibles 2 espanol latinonew,https://www.youtube.com/results?search_query=trailer+los+increibles+2+espa%C3%B1ol+latinonew,2018-03-30 11:10:03,2018-03-30,2018,Q1,S1,3,marzo,2018-03,13,30,11,10,4,viernes,vie,False,entre semana,mañana,Mañana,42,6,True,False,unknown,tech,1,False,1,True,4,4,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
1513,youtube_search,incredibles 2 trailer,incredibles 2 trailer,https://www.youtube.com/results?search_query=incredibles+2+trailer,2018-03-30 11:11:51,2018-03-30,2018,Q1,S1,3,marzo,2018-03,13,30,11,11,4,viernes,vie,False,entre semana,mañana,Mañana,21,3,True,False,unknown,tech,1,False,1,True,4,4,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
1514,youtube_search,censor,censor,https://www.youtube.com/results?search_query=censor,2018-03-31 10:10:33,2018-03-31,2018,Q1,S1,3,marzo,2018-03,13,31,10,10,5,sábado,sáb,True,fin de semana,mañana,Mañana,6,1,False,False,unknown,other,2,True,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,gaming
1515,youtube_search,jake paul,jake paul,https://www.youtube.com/results?search_query=jake+paul,2018-04-02 13:36:26,2018-04-02,2018,Q2,S1,4,abril,2018-04,14,2,13,36,0,lunes,lun,False,entre semana,mediodía,Mediodía,9,2,False,False,unknown,other,35,True,25,False,1,1,2024-06-24,pre_premium,Antes de Premium,entretenimiento digital
1516,youtube_search,Copa tuc,copa tuc,https://www.youtube.com/results?search_query=Copa+tuc,2018-04-04 17:33:05,2018-04-04,2018,Q2,S1,4,abril,2018-04,14,4,17,33,2,miércoles,mié,False,entre semana,tarde,Tarde,8,2,False,False,unknown,other,1,False,1,True,2,2,2024-06-24,pre_premium,Antes de Premium,entretenimiento / internet
1517,youtube_search,Copa tyc,copa tyc,https://www.youtube.com/results?search_query=Copa+tyc,2018-04-04 17:33:12,2018-04-04,2018,Q2,S1,4,abril,2018-04,14,4,17,33,2,miércoles,mié,False,entre semana,tarde,Tarde,8,2,False,False,unknown,other,1,False,1,True,2,2,2024-06-24,pre_premium,Antes de Premium,deportes
1518,youtube_search,jake paul,jake paul,https://www.youtube.com/results?search_query=jake+paul,2018-04-06 00:16:01,2018-04-06,2018,Q2,S1,4,abril,2018-04,14,6,0,16,4,viernes,vie,False,entre semana,madrugada,Madrugada,9,2,False,False,unknown,other,35,True,26,False,1,1,2024-06-24,pre_premium,Antes de Premium,entretenimiento digital
1519,youtube_search,wrestlemania,wrestlemania,https://www.youtube.com/results?search_query=wrestlemania,2018-04-08 22:57:55,2018-04-08,2018,Q2,S1,4,abril,2018-04,14,8,22,57,6,domingo,dom,True,fin de semana,noche,Noche,12,1,False,False,unknown,other,1,False,1,True,2,2,2024-06-24,pre_premium,Antes de Premium,deportes
1520,youtube_search,wrestlemania 34 en vivo,wrestlemania 34 en vivo,https://www.youtube.com/results?search_query=wrestlemania+34+en+vivo,2018-04-08 22:58:31,2018-04-08,2018,Q2,S1,4,abril,2018-04,14,8,22,58,6,domingo,dom,True,fin de semana,noche,Noche,23,4,True,False,spanish,other,1,False,1,True,2,2,2024-06-24,pre_premium,Antes de Premium,medios / radio / streaming
1521,youtube_search,juanita tinelli chapando,juanita tinelli chapando,https://www.youtube.com/results?search_query=juanita+tinelli+chapando,2018-04-10 12:40:31,2018-04-10,2018,Q2,S1,4,abril,2018-04,15,10,12,40,1,martes,mar,False,entre semana,mediodía,Mediodía,24,3,False,False,unknown,other,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,entretenimiento / internet
1522,youtube_search,como veo la paja estén con chilena y frankkaster,como veo la paja esten con chilena y frankkaster,https://www.youtube.com/results?search_query=como+veo+la+paja+est%C3%A9n+con+chilena+y+frankkaster,2018-04-11 00:00:55,2018-04-11,2018,Q2,S1,4,abril,2018-04,15,11,0,0,2,miércoles,mié,False,entre semana,madrugada,Madrugada,48,9,False,True,spanish,tutorial / explainer,1,False,1,True,2,2,2024-06-24,pre_premium,Antes de Premium,tutorial / educación
1523,youtube_search,zevial,zevial,https://www.youtube.com/results?search_query=zevial,2018-04-11 00:01:53,2018-04-11,2018,Q2,S1,4,abril,2018-04,15,11,0,1,2,miércoles,mié,False,entre semana,madrugada,Madrugada,6,1,False,False,unknown,other,1,False,1,True,2,2,2024-06-24,pre_premium,Antes de Premium,entretenimiento / internet
1524,youtube_search,economia uba xxi,economia uba xxi,https://www.youtube.com/results?search_query=economia+uba+xxi,2018-04-12 13:43:54,2018-04-12,2018,Q2,S1,4,abril,2018-04,15,12,13,43,3,jueves,jue,False,entre semana,mediodía,Mediodía,16,3,False,False,unknown,other,2,True,1,True,3,1,2024-06-24,pre_premium,Antes de Premium,noticias / política
1525,youtube_search,infiel ulises bueno,infiel ulises bueno,https://www.youtube.com/results?search_query=infiel+ulises+bueno,2018-04-12 16:02:35,2018-04-12,2018,Q2,S1,4,abril,2018-04,15,12,16,2,3,jueves,jue,False,entre semana,tarde,Tarde,19,3,False,False,unknown,other,1,False,1,True,3,2,2024-06-24,pre_premium,Antes de Premium,música
1526,youtube_search,infinity war trailer,infinity war trailer,https://www.youtube.com/results?search_query=infinity+war+trailer,2018-04-12 16:02:52,2018-04-12,2018,Q2,S1,4,abril,2018-04,15,12,16,2,3,jueves,jue,False,entre semana,tarde,Tarde,20,3,False,False,unknown,news / politics,2,True,2,False,3,2,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
1527,youtube_search,economia uba xxi,economia uba xxi,https://www.youtube.com/results?search_query=economia+uba+xxi,2018-04-15 19:44:51,2018-04-15,2018,Q2,S1,4,abril,2018-04,15,15,19,44,6,domingo,dom,True,fin de semana,tarde,Tarde,16,3,False,False,unknown,other,2,True,2,False,1,1,2024-06-24,pre_premium,Antes de Premium,noticias / política
1528,youtube_search,UBA 21,uba 21,https://www.youtube.com/results?search_query=UBA+21,2018-04-17 23:10:57,2018-04-17,2018,Q2,S1,4,abril,2018-04,16,17,23,10,1,martes,mar,False,entre semana,noche,Noche,6,2,True,False,unknown,other,5,True,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,educacion
1529,youtube_search,Uba 21 teorias economicas,uba 21 teorias economicas,https://www.youtube.com/results?search_query=Uba+21+teorias+economicas,2018-04-18 11:02:19,2018-04-18,2018,Q2,S1,4,abril,2018-04,16,18,11,2,2,miércoles,mié,False,entre semana,mañana,Mañana,25,4,True,False,unknown,other,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,tutorial / educación
1530,youtube_search,iverson vs jordan,iverson vs jordan,https://www.youtube.com/results?search_query=iverson+vs+jordan,2018-04-19 12:19:25,2018-04-19,2018,Q2,S1,4,abril,2018-04,16,19,12,19,3,jueves,jue,False,entre semana,mediodía,Mediodía,17,3,False,False,unknown,other,1,False,1,True,1,1,2024-06-24,pre_premium,Antes de Premium,compras / producto
1531,youtube_search,peppa pig whistle,peppa pig whistle,https://www.youtube.com/results?search_query=peppa+pig+whistle,2018-04-21 21:46:07,2018-04-21,2018,Q2,S1,4,abril,2018-04,16,21,21,46,5,sábado,sáb,True,fin de semana,noche,Noche,17,3,False,False,unknown,other,1,False,1,True,2,2,2024-06-24,pre_premium,Antes de Premium,series / tv / cine
1532,youtube_search,backstreet boys,backstreet boys,https://www.youtube.com/results?search_query=backstreet+boys,2018-04-21 22:07:50,2018-04-21,2018,Q2,S1,4,abril,2018-04,16,21,22,7,5,sábado,sáb,True,fin de semana,noche,Noche,15,2,False,False,unknown,other,1,False,1,True,2,2,2024-06-24,pre_premium,Antes de Premium,música
1533,youtube_search,How to kill gondul,how to kill gondul,https://www.youtube.com/results?search_query=How+to+kill+gondul,2018-04-30 12:04:54,2018-04-30,2018,Q2,S1,4,abril,2018-04,18,30,12,4,0,lunes,lun,False,entre semana,mediodía,Mediodía,18,4,False,True,english,tutorial / explainer,1,False,1,True,4,1,2024-06-24,pre_premium,Antes de Premium,tutorial / educación
1534,youtube_search,How to kill signur,how to kill signur,https://www.youtube.com/results?search_query=How+to+kill+signur,2018-04-30 17:10:26,2018-04-30,2018,Q2,S1,4,abril,2018-04,18,30,17,10,0,lunes,lun,False,entre semana,tarde,Tarde,18,4,False,True,english,tutorial / explainer,1,False,1,True,4,3,2024-06-24,pre_premium,Antes de Premium,tutorial / educación
